section,method,seed,reference_ari,reference_nmi,n_spots,n_clusters,section_display,n_cells,n_genes
Bregma −0.04,GraphST,12,0.2400232505,0.4183406512,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,13,0.2028392822,0.38799658,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,14,0.2242168937,0.3976117713,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,15,0.2161747458,0.3609919448,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,16,0.242649366,0.3858241204,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,17,0.1699023482,0.327536114,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,18,0.2291615319,0.4212870263,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,19,0.2511482803,0.3985290071,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,GraphST,20,0.2079969514,0.372312028,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,1,0.4503237256,0.5551361318,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,2,0.3740555686,0.5186687813,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,3,0.445594311,0.5601462059,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,4,0.3316768677,0.5212295946,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,5,0.4399387845,0.540942004,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,6,0.4172932015,0.5358155938,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,7,0.3072862325,0.4934208331,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,8,0.3244736954,0.5006966069,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,9,0.4600163679,0.5628396823,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,10,0.3967777633,0.5111876816,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,11,0.5548836671,0.6426158654,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,12,0.3983364827,0.5206465572,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,13,0.4071075293,0.5493993416,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,14,0.4876132244,0.5775051201,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,15,0.5151475239,0.6193184914,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,16,0.3247128663,0.5021067889,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,17,0.3411922626,0.5030421734,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,18,0.3451809862,0.5258719144,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,19,0.382289439,0.5346940288,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,STAGATE,20,0.4533931716,0.5664368937,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,1,0.1910755439,0.2760585564,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,2,0.1010318793,0.1865752562,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,3,0.08860925539,0.1839870407,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,4,0.1253429988,0.2195057552,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,5,0.08852945701,0.1835981541,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,6,0.0979971429,0.1874543313,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,7,0.1535240438,0.2207207007,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,8,0.138866552,0.2328973964,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,9,0.1406814153,0.2378842224,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,10,0.1309157929,0.1972797462,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,11,0.1332018706,0.22029568,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,12,0.1378736563,0.2433234736,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,13,0.1271440658,0.209395856,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,14,0.0808532446,0.1649490724,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,15,0.1375778448,0.2314353988,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,16,0.08936271471,0.1735891151,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,17,0.1129629985,0.1995755729,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,18,0.0961119879,0.1871964716,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,19,0.09729102411,0.1986387226,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SpaGCN,20,0.1534019444,0.2453794976,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,1,0.1574374652,0.2592911557,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,2,0.1555071865,0.2303314411,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,3,0.1585533888,0.2338737248,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,4,0.1571147022,0.2591085718,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,5,0.1561785556,0.2312643728,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,6,0.156965979,0.2590119395,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,7,0.1471411392,0.2226592428,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,8,0.1571147022,0.2591085718,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,9,0.1571147022,0.2591085718,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,10,0.156965979,0.2590119395,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,11,0.1571147022,0.2591085718,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,12,0.1574374652,0.2592911557,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,13,0.09383401461,0.1938373712,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,14,0.2015984856,0.2777228759,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,15,0.1571147022,0.2591085718,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,16,0.1574374652,0.2592911557,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,17,0.204640607,0.280200691,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,18,0.1566761785,0.2319381774,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,19,0.2058228474,0.2808939648,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,BANKSY,20,0.1554248361,0.2307266685,,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,1,0.18090431686,0.299734462209,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,2,0.1691979973399999,0.2925697827179999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,3,0.206937157348,0.3219424762229999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,4,0.1892598263739999,0.2984508094939999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,5,0.1473215401409999,0.265653221381,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,6,0.142559165762,0.2571576178109999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,7,0.1765369189069999,0.2963933521489999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,8,0.162501950546,0.3013184537699999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,9,0.1501686020349999,0.293265598836,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,10,0.169209807865,0.283700651392,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,11,0.154378474041,0.277798355481,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,12,0.1684885763189999,0.2808896590369999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,13,0.184118875969,0.308513568043,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,14,0.1345315579399999,0.265361100472,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,15,0.1883783803359999,0.2973258568039999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,16,0.1600197392019999,0.3082846581629999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,17,0.163824417938,0.318417703546,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,18,0.168750194125,0.2922085849769999,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,19,0.167520769978,0.294359151872,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.04,SEDR,20,0.1457226482329999,0.261280963929,5488.0,8,Bregma −0.04,5488.0,155.0
Bregma −0.09,GraphST,1,0.2841382492,0.4428176831,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,2,0.4278380458,0.5014996596,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,3,0.2710451076,0.4242108167,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,4,0.2731641737,0.452641896,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,5,0.3739282394,0.4623017339,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,6,0.4211968101,0.4947784595,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,7,0.3446496834,0.4448393313,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,8,0.3828244179,0.4729566713,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,9,0.4059136039,0.4917312833,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,10,0.4004502878,0.4869783981,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,11,0.3564163736,0.4586172188,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,12,0.3457984712,0.4613757,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,13,0.3492826351,0.4359056335,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,14,0.3656303367,0.4550688844,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,15,0.3321299451,0.4394469902,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,16,0.3273483657,0.4402660458,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,17,0.3485243875,0.4394219521,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,18,0.3665950787,0.4594712674,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,19,0.3638413848,0.4588283253,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,GraphST,20,0.2998350559,0.4551621935,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,1,0.4096957272,0.5233259333,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,2,0.4407730236,0.5290000697,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,3,0.4019458998,0.5199045752,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,4,0.5064043447,0.5862915194,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,5,0.4097578893,0.5338055718,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,6,0.405353008,0.5241501292,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,7,0.4266377468,0.5258208151,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,8,0.3564997419,0.5045432532,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,9,0.4143067176,0.5275863782,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,10,0.4113417813,0.5304873774,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,11,0.4110741101,0.5249880572,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,12,0.4268454279,0.5376610167,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,13,0.482521717,0.5673981244,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,14,0.4168730787,0.5381934969,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,15,0.5292855404,0.5959228631,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,16,0.3998523851,0.5195048548,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,17,0.4367878397,0.5408710189,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,18,0.5348259865,0.6129261158,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,19,0.3985918534,0.522597844,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,STAGATE,20,0.4555029538,0.5570816151,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,1,0.2229488298,0.3103508868,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,2,0.1715252484,0.2753843731,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,3,0.133978205,0.2135246867,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,4,0.2069551207,0.2933958364,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,5,0.2068062505,0.2948864954,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,6,0.1699461276,0.2723660943,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,7,0.2804740788,0.3627785399,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,8,0.1451549188,0.2535650822,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,9,0.2847823469,0.3365081898,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,10,0.1839056235,0.2847641607,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,11,0.2838137019,0.345080786,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,12,0.2662815521,0.3586309576,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,13,0.2660793422,0.3308806294,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,14,0.2877281957,0.3462774966,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,15,0.2574201888,0.3308527124,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,16,0.2051890326,0.3021898331,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,17,0.1908868208,0.2736904789,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,18,0.2537742983,0.3310414193,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,19,0.3108125627,0.3542464592,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SpaGCN,20,0.241396074,0.3119444936,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,1,0.2804328583,0.363361403,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,2,0.2313515352,0.343031678,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,3,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,4,0.2803969696,0.3633401853,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,5,0.2305230571,0.3354597818,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,6,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,7,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,8,0.2306607075,0.3354871872,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,9,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,10,0.2809777002,0.3636711319,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,11,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,12,0.2809777002,0.3636711319,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,13,0.2305230571,0.3354597818,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,14,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,15,0.2324675257,0.3358383935,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,16,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,17,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,18,0.2309604122,0.3370221487,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,19,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,BANKSY,20,0.2306868096,0.3367522365,,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,1,0.27464163271,0.3524948782219999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,2,0.243078147156,0.351495575999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,3,0.17774211531,0.327292279178,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,4,0.2729476510589999,0.3583173498069999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,5,0.193027060114,0.315497240602,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,6,0.182388728652,0.346221792083,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,7,0.2699748312129999,0.3625593198029999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,8,0.20401756246,0.3200817607679999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,9,0.360274166346,0.442418032996,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,10,0.3042976253199999,0.360471877867,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,11,0.242021017981,0.3786374154869999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,12,0.315496258523,0.40954767797,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,13,0.2906631862299999,0.3964431390859999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,14,0.221714807285,0.3643709602849999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,15,0.348635372719,0.4336811226119999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,16,0.4123716786359999,0.489390460698,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,17,0.140616222845,0.334760577639,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,18,0.227859054498,0.3628458969389999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,19,0.323499220521,0.4168602725119999,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.09,SEDR,20,0.2324144235879999,0.33939005485,5557.0,8,Bregma −0.09,5557.0,155.0
Bregma −0.14,GraphST,1,0.3261487481,0.4686059128,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,2,0.3738933897,0.4893777121,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,3,0.3632198288,0.5009364198,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,4,0.3823678832,0.5051935783,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,5,0.3501606105,0.4839584839,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,6,0.376540182,0.4976830306,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,7,0.3308980006,0.4869892365,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,8,0.386132793,0.5029868038,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,9,0.3573714128,0.4942815867,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,10,0.3464569638,0.4776448125,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,11,0.3379844316,0.4830713501,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,12,0.3730612329,0.485535658,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,13,0.3818035029,0.499296581,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,14,0.3612165413,0.4743540546,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,15,0.3357689829,0.4793271971,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,16,0.3967108753,0.4916670022,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,17,0.3693527017,0.4634678089,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,18,0.3710811324,0.4939344142,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,19,0.3693846539,0.4773616405,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,GraphST,20,0.3792041353,0.4915853906,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,1,0.4814713887,0.594476068,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,2,0.4505153089,0.5448637787,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,3,0.3773472856,0.564746241,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,4,0.5456666201,0.5944379075,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,5,0.5415985064,0.6022767936,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,6,0.3697540179,0.5548122161,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,7,0.3792647297,0.5542045435,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,8,0.3464850741,0.5314026846,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,9,0.4408614086,0.5529997581,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,10,0.3748600142,0.5575902747,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,11,0.4673040068,0.567894255,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,12,0.4290555777,0.5408599799,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,13,0.3385720583,0.5224753144,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,14,0.3447105162,0.5364371143,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,15,0.3687727105,0.55196543,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,16,0.3734459926,0.5379662224,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,17,0.3742479946,0.5538425373,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,18,0.3764906959,0.5620725634,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,19,0.3429985126,0.5334356476,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,STAGATE,20,0.4624356839,0.5446272699,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,1,0.2469540625,0.3358733418,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,2,0.2409032234,0.3351518259,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,3,0.1179046105,0.2336344325,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,4,0.1939806109,0.289143823,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,5,0.1409941155,0.2445643533,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,6,0.232105211,0.3002543172,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,7,0.2877287301,0.3557414293,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,8,0.2329123742,0.3130485273,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,9,0.2565896917,0.3369750695,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,10,0.2156572217,0.3003298833,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,11,0.22359094,0.3058289035,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,12,0.2640894858,0.3433975772,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,13,0.2196030952,0.297500896,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,14,0.2500535635,0.3279542153,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,15,0.2481602748,0.3279105131,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,16,0.1902989419,0.2874060126,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,17,0.1050537756,0.2207907324,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,18,0.2719171831,0.3415228049,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,19,0.2392235236,0.332779384,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,SpaGCN,20,0.2538611961,0.3239098707,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,1,0.2592350541,0.333953485,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,2,0.2576634108,0.3330144048,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,3,0.2257027827,0.3055763725,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,4,0.2597973819,0.3344912597,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,5,0.2255405243,0.3051387718,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,6,0.2253059407,0.305130847,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,7,0.2517428614,0.3572780685,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,8,0.2563295264,0.3608412948,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,9,0.2595770777,0.3344578042,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,10,0.2253484202,0.3050437189,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,11,0.2255405243,0.3051387718,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,12,0.2597973819,0.3344912597,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,13,0.2598754027,0.3345453711,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,14,0.2256079199,0.305370411,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,15,0.258992079,0.3342131659,,8,Bregma −0.14,5926.0,155.0
Bregma −0.14,BANKSY,16,0.2559929825,0.3605535658,,8,Bregma −0.14,5926.0,155.0
